"productId","manufacturer","title","handle","status","referencePrice","lowest","average","highest","samples","sampledShops","totalShops"
"cmlazbevw001du91sgh3y6k16","BioBizz","Root Juice 500ml","root-juice-500ml-biobizz","ok","19.99","27.9","27.9","27.9","1","1","1"
"cmlazbey5001hu91sks4zd7x9","BioBizz","Root Juice 1 Liter","root-juice-1-liter-biobizz","ok","32.99","42.9","42.9","42.9","1","1","1"
"cmlazbf04001lu91s80q1xlw6","BioBizz","Bio Heaven 250ml","bio-heaven-250ml-biobizz","ok","14.99","19.9","19.9","19.9","1","1","1"
"cmlazbf28001pu91sge2zr7lo","BioBizz","Bio Heaven 500ml","bio-heaven-500ml-biobizz","ok","26.99","34.9","34.9","34.9","1","1","1"
"cmlazbf4c001tu91se4isqbsa","BioBizz","Bio Heaven 1 Liter","bio-heaven-1-liter-biobizz","ok","32.99","199.9","199.9","199.9","1","1","1"
"cmlazbf6k001xu91s5y0ryqs5","BioBizz","Bio Heaven 5 Liter","bio-heaven-5-liter-biobizz","ok","234.99","199.9","199.9","199.9","1","1","1"
"cmlazbf8s0021u91sg3q81n3g","BioBizz","TopMax 250ml","topmax-250ml-biobizz","ok","6.99","8.9","8.9","8.9","1","1","1"
"cmlazbfb40025u91s8bwy01jf","BioBizz","TopMax 500ml","topmax-500ml-biobizz","ok","11.99","14.9","14.9","14.9","1","1","1"
"cmlazbfd40029u91sqjp5088g","BioBizz","TopMax 1 Liter","topmax-1-liter-biobizz","ok","20.99","27.9","27.9","27.9","1","1","1"
"cmlazbff8002du91su1nqsiok","BioBizz","TopMax 5 Liter","topmax-5-liter-biobizz","ok","91.99","27.9","27.9","27.9","1","1","1"
"cmlazbfho002hu91s1xt59a8s","BioBizz","Calmag 250 ml","calmag-250-ml-biobizz","ok","3.99","5.5","5.5","5.5","1","1","1"
"cmlazbfjs002lu91s9ciafby0","BioBizz","Calmag 500 ml","calmag-500-ml-biobizz","ok","7.99","8.9","8.9","8.9","1","1","1"
"cmlazbfls002pu91sqwm62tl4","BioBizz","Calmag 1 Liter","calmag-1-liter-biobizz","ok","10.99","59.9","59.9","59.9","1","1","1"
"cmlazbfo0002tu91sgzwtte1t","BioBizz","Calmag 5 Liter","calmag-5-liter-biobizz","ok","45.99","59.9","59.9","59.9","1","1","1"
"cmlazbfqc002xu91s6z7p96sh","BioBizz","Alg-A-Mic 250ml","alg-a-mic-250ml-biobizz","ok","5.49","5.9","5.9","5.9","1","1","1"
"cmlazbfsk0031u91sqectik5c","BioBizz","Alg-A-Mic 500ml","alg-a-mic-500ml-biobizz","ok","8.49","9.9","9.9","9.9","1","1","1"
"cmlazbfus0035u91sbe4ah66t","BioBizz","Alg-A-Mic 1 Liter","alg-a-mic-1-liter-biobizz","ok","11.99","16.9","16.9","16.9","1","1","1"
"cmlazbfx60039u91sga8lxjdl","BioBizz","Alg-A-Mic 5 Liter","alg-a-mic-5-liter-biobizz","ok","52.99","16.9","16.9","16.9","1","1","1"
"cmlazbfz4003du91s6edvhme3","BioBizz","Acti Vera 250 ml","acti-vera-250-ml-biobizz","ok","6.99","7.9","7.9","7.9","1","1","1"
"cmlazbg18003hu91sjte4oku3","BioBizz","Acti Vera 1 Liter","acti-vera-1-liter-biobizz","ok","16.99","22.9","22.9","22.9","1","1","1"
"cmlazbg44003lu91se19ara2c","BioBizz","Microbes 150g","microbes-150g-biobizz","ok","57.99","69.9","69.9","69.9","1","1","1"
"cmlgwlw860001u99kzed647px","Growmax Water","Ersatzfilter-Set für Mega Grow","ersatzfilter-set-f-r-mega-grow-growmax-water","ok","32.99","39.9","39.9","39.9","1","1","1"
"cmlgwlwed0008u99k1c2ake3n","Growmax Water","Ersatzfilter-Set für Power und Mega Grow","ersatzfilter-set-f-r-power-und-mega-grow-growmax-water","ok","24.99","27.9","27.9","27.9","1","1","1"
"cmlgwlwhr000fu99kzjgnc75c","Growmax Water","Ersatzmembrane für Mega und Power Grow 150 GDP","ersatzmembrane-f-r-mega-und-power-grow-150-gdp-growmax-water","ok","86.99","109.9","109.9","109.9","1","1","1"
"cmlgwlwlf000mu99kbetvrry7","GIB","Abdecksieb 11,5x22,5x2,4cm","abdecksieb-11-5x22-5x2-4cm-gib","no_prices_found","4.49","","","","","0","1"
"cmlgwlwor000tu99kavxt56vd","AutoPot","Wasserfilterhalter 9mm","wasserfilterhalter-9mm-autopot","ok","3.49","3.9","3.9","3.9","1","1","1"
"cmlgwlws20010u99k3ffww05r","GIB","Wasserfilter 2x Ø16mm","wasserfilter-2x-16mm-gib","no_prices_found","10.99","","","","","0","1"
"cmlgwlwvq0017u99knufv580b","Growmax Water","Eco Grow 240 Sediment und Aktivkohlefilteranlage","eco-grow-240-sediment-und-aktivkohlefilteranlage-growmax-water","ok","93.99","99.9","99.9","99.9","1","1","1"
"cmlgwlwz3001eu99k9m44sbqu","Growmax Water","Power Grow 500 Umkehr-Osmoseanlage 1:2","power-grow-500-umkehr-osmoseanlage-1-2-growmax-water","ok","195.99","259.9","259.9","259.9","1","1","1"
"cmlgwlx2f001lu99kdakzr6ol","Growmax Water","Mega Grow 1000 Umkehr-Osmoseanlage 1:2","mega-grow-1000-umkehr-osmoseanlage-1-2-growmax-water","ok","322.99","399.9","399.9","399.9","1","1","1"
"cmlgx6vme0001u9ckuen3sp38","AutoPot","1Pot XL Untersetzer mit Deckel","1pot-xl-untersetzer-mit-deckel-autopot","ok","14.99","18.9","18.9","18.9","1","1","1"
"cmlgx6vrs0008u9ckapf7bzsi","AutoPot","20 L FlexiPot mit Ventil und Untersetzter","20-l-flexipot-mit-ventil-und-untersetzter-autopot","ok","38.99","36.95","36.95","36.95","1","1","1"
"cmlgx6vv5000fu9ckj2b51f7q","AutoPot","easy2Go Kit","easy2go-kit-autopot","ok","18.99","24.9","24.9","24.9","1","1","1"
"cmlgx6vyc000mu9ckucfilaei","AutoPot","PotDivider für 15L Topf","potdivider-f-r-15l-topf-autopot","ok","10.99","12.9","12.9","12.9","1","1","1"
"cmlgx6w28000uu9ckxdaas00f","AutoPot","Schlauch 16mm laufender Meter","schlauch-16mm-laufender-meter-autopot","ok","3.99","5.9","5.9","5.9","1","1","1"
"cmlgx6w680011u9ckoanz1zrb","AutoPot","Tray2Grow","tray2grow-autopot","ok","60.99","89.9","89.9","89.9","1","1","1"
"cmlgx6w9w001cu9ck66inh5ze","AutoPot","Wurzelkontrollmatte 1Pot XL","wurzelkontrollmatte-1pot-xl-autopot","ok","1.99","1.99","1.99","1.99","1","1","1"
"cmlgx6we8001ju9ck0z1f8n2d","AutoPot","Topf 8,5Liter","topf-8-5liter-autopot","ok","4.99","8.9","8.9","8.9","1","1","1"
"cmlgx6whk001qu9cks8rz1ytz","AutoPot","Topf 15Liter","topf-15liter-autopot","ok","5.49","5.9","5.9","5.9","1","1","1"
"cmlgx6wkw001xu9ckrkw2uit2","AutoPot","Propagation Deckel V2 für 8.5L und15L Töpfe","propagation-deckel-v2-f-r-8-5l-und15l-t-pfe-autopot","ok","7.49","10.9","10.9","10.9","1","1","1"
"cmlgx6wo80024u9ckz7k0pcn3","AutoPot","PotDivider für 8,5L Topf","potdivider-f-r-8-5l-topf-autopot","ok","7.99","12.9","12.9","12.9","1","1","1"
"cmlgx6wrg002cu9ck66b4qtxt","AutoPot","AirBase eckig","airbase-eckig-autopot","ok","6.99","9.9","9.9","9.9","1","1","1"
"cmlgx6wus002ju9ck70el9jl0","AutoPot","1Pot Untersetzer mit Dichtung","1pot-untersetzer-mit-dichtung-autopot","ok","10.99","12.9","12.9","12.9","1","1","1"
"cmlgx6wyg002qu9ckb4lmdh95","AutoPot","Easy2Grow 2Pot Untersetzer","easy2grow-2pot-untersetzer-autopot","ok","10.99","14.9","14.9","14.9","1","1","1"
"cmlgx6x1t002xu9ckr5ybu8y2","AutoPot","Matrix Disc, schwarz","matrix-disc-schwarz-autopot","ok","0.99","0.8","0.8","0.8","1","1","1"
"cmlgx6x580034u9cktl9bo7bl","AutoPot","Wurzelsperre, Kupfer","wurzelsperre-kupfer-autopot","ok","1.49","1.5","1.5","1.5","1","1","1"
"cmlgx6x8k003bu9ckipepfl0f","AutoPot","AquaValve5 9mm","aquavalve5-9mm-autopot","ok","10.99","14.9","14.9","14.9","1","1","1"
"cmlgx6xbx003iu9ck1780q4vo","AutoPot","AQUAvalve5 Top-Float Silikonstopfen","aquavalve5-top-float-silikonstopfen-autopot","ok","0.49","0.5","0.5","0.5","1","1","1"
"cmlgx6xfc003pu9ckf0f1yrj4","AutoPot","AQUAvalve5 Bottom-Float Silikonstopfen","aquavalve5-bottom-float-silikonstopfen-autopot","ok","0.49","0.6","0.6","0.6","1","1","1"
"cmlgx6xio003wu9ckid53l5gd","AutoPot","Schlauch 9mm laufender Meter","schlauch-9mm-laufender-meter-autopot","ok","1.99","1.9","1.9","1.9","1","1","1"
"cmlgx6xm10043u9cko9mfmenp","AutoPot","Tankadapter mit Klickanschluss und Filter, 16mm","tankadapter-mit-klickanschluss-und-filter-16mm-autopot","ok","12.99","16.9","16.9","16.9","1","1","1"
"cmlgx6xp8004au9ckkzv04lmv","AutoPot","Tankadapter mit Klickanschluss und Filter, 9mm","tankadapter-mit-klickanschluss-und-filter-9mm-autopot","ok","7.49","9.9","9.9","9.9","1","1","1"
"cmlgx6xt4004hu9cktbk5ogoc","AutoPot","Absperrhahn 9mm","absperrhahn-9mm-autopot","ok","1.99","2.4","2.4","2.4","1","1","1"
"cmlgx6xxk004ou9ck5zheqhjr","Palaplast","Absperrhahn PE 2x Ø16mm","absperrhahn-pe-2x-16mm-palaplast","ok","4.49","4.9","4.9","4.9","1","1","1"
"cmlgx6y0x004vu9ckurup1a1q","Palaplast","T-Stück Ø16mm PE","t-st-ck-16mm-pe-palaplast","ok","0.49","1.4","1.4","1.4","1","1","1"
"cmlgx6y480052u9ckvm9smkha","AutoPot","T-Stück 2x Ø16mm 1x Ø9mm PE","t-st-ck-2x-16mm-1x-9mm-pe-autopot","ok","1.49","1.4","1.4","1.4","1","1","1"
"cmlgx6y7l0059u9ckw5vqg78e","GIB","T-Stück Ø9mm PE","t-st-ck-9mm-pe-gib","ok","0.99","1.4","1.4","1.4","1","1","1"
"cmlgx6yaw005gu9ckd4jcvesz","GIB","Kreuzstück 2x 16mm + 2x 9mm","kreuzst-ck-2x-16mm-2x-9mm-gib","ok","1.49","1.9","1.9","1.9","1","1","1"
"cmlgx6ye4005nu9ck94eqa8vm","GIB","Kreuzstück 4x 9mm","kreuzst-ck-4x-9mm-gib","ok","0.99","0.9","0.9","0.9","1","1","1"
"cmlgx6yh8005uu9ckx7wcq8zu","Palaplast","Kreuzstück 4x16mm","kreuzst-ck-4x16mm-palaplast","ok","2.99","3.9","3.9","3.9","1","1","1"
"cmlgx6ykz0061u9ckxd5d24fq","Palaplast","Bogen PE 90° 16mm","bogen-pe-90-16mm-palaplast","ok","0.49","0.5","0.5","0.5","1","1","1"
"cmlgx6yo80068u9ckjms1u1bs","GIB","Endstopfen Ø16mm PE","endstopfen-16mm-pe-gib","ok","0.49","0.3","0.3","0.3","1","1","1"
"cmlgx6yrk006fu9ck22xjhb0k","AutoPot","Endstopfen Ø9mm PE","endstopfen-9mm-pe-autopot","ok","0.49","0.4","0.4","0.4","1","1","1"
"cmlgx6yuw006mu9ckaicmrkqr","AutoPot","AirDome","airdome-autopot","no_prices_found","5.49","","","","","0","1"
"cmlgx6yy8006tu9ckcf81p322","AutoPot","9 mm Dichtung","9-mm-dichtung-autopot","ok","1.49","1.5","1.5","1.5","1","1","1"
"cmlgx6z1k0070u9ckypr1rzcl","AutoPot","Tank mit Deckel und Dichtung 47 Liter","tank-mit-deckel-und-dichtung-47-liter-autopot","ok","17.99","24.9","24.9","24.9","1","1","1"
"cmlgx6z5n0077u9ckee8ojl2l","AutoPot","FlexiTank 100 Liter","flexitank-100-liter-autopot","ok","61.99","79.9","79.9","79.9","1","1","1"
"cmlgx6z90007eu9ck1325toom","AutoPot","FlexiTank 225 Liter","flexitank-225-liter-autopot","ok","81.99","99.9","99.9","99.9","1","1","1"
"cmlgx6zc4007lu9ckdklbpej7","AutoPot","FlexiTank 400 Liter","flexitank-400-liter-autopot","ok","133.99","169.9","169.9","169.9","1","1","1"
"cmlgx6zfg007su9ckwa8g6xwz","AutoPot","SYSTEM 1Pot 1x 15L 47L Tank Starter-Set","system-1pot-1x-15l-47l-tank-starter-set-autopot","ok","45.99","64.9","64.9","64.9","1","1","1"
"cmlgx6zis007zu9ck8cp8x3ka","AutoPot","SYSTEM 1Pot 4x 15L 47L Tank","system-1pot-4x-15l-47l-tank-autopot","ok","122.99","149.9","149.9","149.9","1","1","1"
"cmlgx6zm40086u9ck0hjgdpdt","AutoPot","SYSTEM 1Pot 4x 8,5L 47L Tank","system-1pot-4x-8-5l-47l-tank-autopot","ok","116.99","139.9","139.9","139.9","1","1","1"
"cmlgx6zpg008du9ckl4wmtl89","AutoPot","SYSTEM 1Pot 6x 15L 47L Tank","system-1pot-6x-15l-47l-tank-autopot","ok","173.99","205.9","205.9","205.9","1","1","1"
"cmlgx6zst008ku9cklqbpzpvk","AutoPot","SYSTEM 1Pot 6x 15L OHNE Tank","system-1pot-6x-15l-ohne-tank-autopot","ok","156.99","185.9","185.9","185.9","1","1","1"
"cmlgx6zw6008ru9ck4e2unvj0","AutoPot","SYSTEM 1Pot 6x 8,5L 47L Tank","system-1pot-6x-8-5l-47l-tank-autopot","ok","173.99","205.9","205.9","205.9","1","1","1"
"cmlgx6zzh008yu9ckswbb2xjd","AutoPot","SYSTEM 1Pot 8x 15L 100L Tank","system-1pot-8x-15l-100l-tank-autopot","ok","276.99","299.9","299.9","299.9","1","1","1"
"cmlgx702g0095u9cklgghnyo9","AutoPot","SYSTEM 1Pot 8x 8,5L 47L Tank","system-1pot-8x-8-5l-47l-tank-autopot","ok","210.99","269.9","269.9","269.9","1","1","1"
"cmlgx705w009cu9ckmfhswi4l","AutoPot","SYSTEM 1Pot 12x 15L","system-1pot-12x-15l-autopot","ok","311.99","349.9","349.9","349.9","1","1","1"
"cmlgx709c009ju9ck8g33b0yl","AutoPot","SYSTEM 1Pot 12x 15L 100L Tank","system-1pot-12x-15l-100l-tank-autopot","ok","383.99","420","420","420","1","1","1"
"cmlgx70d0009qu9ckdmrpkwrl","AutoPot","SYSTEM 1Pot 24x 15L","system-1pot-24x-15l-autopot","ok","627.99","779.9","779.9","779.9","1","1","1"
"cmlgx70gc009xu9ckeaglyg45","AutoPot","SYSTEM 1Pot 24x 15L 225L Tank","system-1pot-24x-15l-225l-tank-autopot","ok","705.99","789","789","789","1","1","1"
"cmlgx70jo00a4u9ck9uv27f3a","AutoPot","SYSTEM 1Pot 48x 15L 400L Tank","system-1pot-48x-15l-400l-tank-autopot","ok","1375.99","1499.9","1499.9","1499.9","1","1","1"
"cmlgx70ns00abu9ckldn1zglk","AutoPot","SYSTEM 1Pot 60x 15L 225L Tank","system-1pot-60x-15l-225l-tank-autopot","ok","1641.99","1925","1925","1925","1","1","1"
"cmlgx70r000aiu9ck7fkapeyw","AutoPot","SYSTEM 2Pot 2x 15L 47L Tank Starter-Set","system-2pot-2x-15l-47l-tank-starter-set-autopot","ok","54.99","72.9","72.9","72.9","1","1","1"
"cmlgx70u700apu9ckdudgu1f9","AutoPot","SYSTEM 2Pot 4x 8,5L 47L Tank","system-2pot-4x-8-5l-47l-tank-autopot","ok","82.99","109.9","109.9","109.9","1","1","1"
"cmlgx70yj00awu9ckhibp7ccq","AutoPot","SYSTEM 2Pot 6x 8,5L 47L Tank","system-2pot-6x-8-5l-47l-tank-autopot","ok","114.99","139.9","139.9","139.9","1","1","1"
"cmlgx711w00b3u9ckzzl61t2t","AutoPot","SYSTEM 2Pot 8x 15L 47L Tank","system-2pot-8x-15l-47l-tank-autopot","ok","153.99","159.9","159.9","159.9","1","1","1"
"cmlgx715800bau9ckkx89s3eu","AutoPot","SYSTEM 2Pot 8x 8,5L 47L Tank","system-2pot-8x-8-5l-47l-tank-autopot","ok","145.99","159.9","159.9","159.9","1","1","1"
"cmlgx718k00bhu9ck015wbt3e","AutoPot","SYSTEM 2Pot 12x 8,5L 100L Tank","system-2pot-12x-8-5l-100l-tank-autopot","ok","241.99","269.9","269.9","269.9","1","1","1"
"cmlgx71c800bou9ckhy4skchz","AutoPot","SYSTEM 2Pot 16x 8,5L 100L Tank","system-2pot-16x-8-5l-100l-tank-autopot","ok","318.99","359.9","359.9","359.9","1","1","1"
"cmlgx71fk00bvu9ckfc0l4rtt","AutoPot","SYSTEM 2Pot 16x 15L 100L Tank","system-2pot-16x-15l-100l-tank-autopot","ok","339.99","359.9","359.9","359.9","1","1","1"
"cmlgx71iw00c2u9ckw0xbipqh","AutoPot","SYSTEM 2Pot 16x 15L 225L Tank","system-2pot-16x-15l-225l-tank-autopot","ok","358.99","359.9","359.9","359.9","1","1","1"
"cmlgx71m800c9u9ckabucf82r","AutoPot","SYSTEM 2Pot 48x 15L 400L Tank","system-2pot-48x-15l-400l-tank-autopot","ok","960.99","949.9","949.9","949.9","1","1","1"
"cmlgx71pk00cgu9ckk8f48h5s","AutoPot","SYSTEM 2Pot 60x 15L 225L Tank","system-2pot-60x-15l-225l-tank-autopot","ok","1106.99","1099.9","1099.9","1099.9","1","1","1"
"cmlgx71sw00cnu9ck4r8i4340","AutoPot","SYSTEM 2Pot 60x 15L 400L Tank","system-2pot-60x-15l-400l-tank-autopot","ok","1139.99","1349","1349","1349","1","1","1"
"cmlgxhg5d0001jv04ydpxzlnn","AC Infinity","CONTROLLER 69 PRO","ac-infinity-controller-69-pro","ok","95.99","119","119","119","1","1","1"
"cmlgxls89001jjv04zv0hvh3n","AC Infinity","CONTROLLER AI+","ac-infinity-controller-ai-plus","ok","160.99","26.99","26.99","26.99","1","1","1"
"cmlgxtk8e0001u96cjsdc5ths","Fox Lighting Europe BV","Fortis BYD NXT 720w","fortis-nxt-720w-byd-fox-lighting-europe-bv","ok","166.99","289","289","289","1","1","1"
"cmlgxtkc50007u96clz4076a1","Lumii","XLED 720W","xled-720w-lumii","ok","122.99","159.9","159.9","159.9","1","1","1"
"cmlgxtkg1000eu96cqkrvba0t","Fox Lighting Europe BV","Spektrum Master 720W 110cm","spektrum-master-720w-110cm-fox-lighting-europe-bv","no_prices_found","310.99","","","","","0","1"
"cmlgxtkit000mu96clfza3yfl","Fox Lighting Europe BV","Hortimol LED Zusatzleiste 50W UV und 40W FR","hortimol-led-zusatzleiste-50w-uv-und-40w-fr-fox-lighting-europe-bv","ok","222.99","209.9","209.9","209.9","1","1","1"
"cmlgxtkli000xu96ca6km2q9k","Fox Lighting Europe BV","Spektra Master 720W 120cm","spektra-master-720w-120cm-fox-lighting-europe-bv","no_prices_found","310.99","","","","","0","1"
"cmlgxtknu0015u96cdvv9y08i","Fox Lighting Europe BV","Fox LED Lighting Controller","fox-led-lighting-controller-fox-lighting-europe-bv","ok","104.99","129.9","129.9","129.9","1","1","1"
"cmlgxtkqh001du96cs57r29ca","HortiOne","420 V3 LED 150 Watt 2.9","420-v3-led-150-watt-2-9-hortione","ok","202.99","259.9","259.9","259.9","1","1","1"
"cmlgxtksp001ku96c5i8pn6u5","HortiOne","600 V3 LED 220 Watt 2.9","600-v3-led-220-watt-2-9-hortione","ok","264.99","319.9","319.9","319.9","1","1","1"
